observation_location,time,pm2_5,pm10,ozone
"[37.44, 126.766]",2021-04-10 15:00:00,24.13,30.01,86.55
"[37.44, 126.766]",2021-04-10 16:00:00,25.73,32.21,56.51
"[37.44, 126.766]",2021-04-10 17:00:00,30.38,36.77,32.54
"[37.44, 126.766]",2021-04-10 18:00:00,36.7,42.98,17.17
"[37.44, 126.766]",2021-04-10 19:00:00,41.98,48.81,2.24
"[37.44, 126.766]",2021-04-10 20:00:00,46.01,53.89,0.0
"[37.44, 126.766]",2021-04-10 21:00:00,48.14,57.01,0.0
"[37.44, 126.766]",2021-04-10 22:00:00,50.94,61.24,0.0
"[37.44, 126.766]",2021-04-10 23:00:00,56.48,68.52,0.0
"[37.44, 126.766]",2021-04-11 00:00:00,63.64,76.93,0.0
"[37.44, 126.766]",2021-04-11 01:00:00,70.13,84.12,0.0
"[37.44, 126.766]",2021-04-11 02:00:00,76.45,91.09,0.0
"[37.44, 126.766]",2021-04-11 03:00:00,83.75,99.06,0.0
"[37.44, 126.766]",2021-04-11 04:00:00,90.48,106.44,0.0
"[37.44, 126.766]",2021-04-11 05:00:00,94.36,110.69,0.0
"[37.44, 126.766]",2021-04-11 06:00:00,92.45,108.82,0.0
"[37.44, 126.766]",2021-04-11 07:00:00,82.21,98.12,0.12
"[37.44, 126.766]",2021-04-11 08:00:00,76.3,92.74,1.74
"[37.44, 126.766]",2021-04-11 09:00:00,72.48,89.28,4.25
"[37.44, 126.766]",2021-04-11 10:00:00,60.69,72.74,19.85
"[37.44, 126.766]",2021-04-11 11:00:00,59.65,70.22,27.54
"[37.44, 126.766]",2021-04-11 12:00:00,63.52,73.74,32.54
"[37.44, 126.766]",2021-04-11 13:00:00,56.65,64.43,63.66
"[37.44, 126.766]",2021-04-11 14:00:00,55.37,62.98,77.96
"[37.44, 126.766]",2021-04-11 15:00:00,58.81,66.67,83.69
"[37.44, 126.766]",2021-04-11 16:00:00,71.47,80.6,63.66
"[37.44, 126.766]",2021-04-11 17:00:00,76.13,85.86,41.49
"[37.44, 126.766]",2021-04-11 18:00:00,78.18,88.24,23.25
"[37.44, 126.766]",2021-04-11 19:00:00,78.83,89.27,3.58
"[37.44, 126.766]",2021-04-11 20:00:00,74.86,86.05,0.0
"[37.44, 126.766]",2021-04-11 21:00:00,70.93,83.14,0.0
"[37.44, 126.766]",2021-04-11 22:00:00,71.55,84.66,0.0
"[37.44, 126.766]",2021-04-11 23:00:00,79.44,92.99,0.0
"[37.44, 126.766]",2021-04-12 00:00:00,89.89,103.07,0.0
"[37.44, 126.766]",2021-04-12 01:00:00,78.39,89.18,0.0
"[37.44, 126.766]",2021-04-12 02:00:00,44.32,51.49,0.14
"[37.44, 126.766]",2021-04-12 03:00:00,25.06,30.4,10.82
"[37.44, 126.766]",2021-04-12 04:00:00,25.91,31.32,39.34
"[37.44, 126.766]",2021-04-12 05:00:00,27.15,32.88,42.56
"[37.44, 126.766]",2021-04-12 06:00:00,26.45,32.45,36.12
"[37.44, 126.766]",2021-04-12 07:00:00,25.28,31.55,13.41
"[37.44, 126.766]",2021-04-12 08:00:00,23.59,30.26,2.53
"[37.44, 126.766]",2021-04-12 09:00:00,22.04,29.18,4.92
"[37.44, 126.766]",2021-04-12 10:00:00,20.58,28.09,6.44
"[37.44, 126.766]",2021-04-12 11:00:00,19.2,26.9,8.58
"[37.44, 126.766]",2021-04-12 12:00:00,17.95,25.48,13.41
"[37.44, 126.766]",2021-04-12 13:00:00,15.67,20.8,23.25
"[37.44, 126.766]",2021-04-12 14:00:00,13.59,16.39,36.48
"[37.44, 126.766]",2021-04-12 15:00:00,12.81,14.63,43.99
"[37.44, 126.766]",2021-04-12 16:00:00,12.6,13.96,41.49
"[37.44, 126.766]",2021-04-12 17:00:00,12.12,13.27,32.9
"[37.44, 126.766]",2021-04-12 18:00:00,12.49,13.55,22.89
"[37.44, 126.766]",2021-04-12 19:00:00,12.55,13.57,19.13
"[37.44, 126.766]",2021-04-12 20:00:00,12.04,13.07,19.31
"[37.44, 126.766]",2021-04-12 21:00:00,12.05,13.07,20.21
"[37.44, 126.766]",2021-04-12 22:00:00,11.31,12.32,19.13
"[37.44, 126.766]",2021-04-12 23:00:00,9.37,10.43,15.02
"[37.44, 126.766]",2021-04-13 00:00:00,6.52,7.51,21.64
"[37.44, 126.766]",2021-04-13 01:00:00,2.85,3.66,51.5
"[37.44, 126.766]",2021-04-13 02:00:00,2.33,3.23,72.24
"[37.44, 126.766]",2021-04-13 03:00:00,3.16,4.1,72.96
"[37.44, 126.766]",2021-04-13 04:00:00,3.44,4.35,70.81
"[37.44, 126.766]",2021-04-13 05:00:00,3.31,4.42,68.67
"[37.44, 126.766]",2021-04-13 06:00:00,12.17,13.4,36.84
"[37.44, 126.766]",2021-04-13 07:00:00,24.96,26.62,21.99
"[37.44, 126.766]",2021-04-13 08:00:00,28.01,30.12,41.84
"[37.44, 126.766]",2021-04-13 09:00:00,17.71,19.59,67.95
"[37.44, 126.766]",2021-04-13 10:00:00,17.57,19.55,85.83
"[37.44, 126.766]",2021-04-13 11:00:00,30.07,32.91,80.11
"[37.44, 126.766]",2021-04-13 12:00:00,33.78,36.52,68.67
"[37.44, 126.766]",2021-04-13 13:00:00,26.09,27.77,85.83
"[37.44, 126.766]",2021-04-13 14:00:00,15.87,17.16,92.98
"[37.44, 126.766]",2021-04-13 15:00:00,11.48,12.78,94.41
"[37.44, 126.766]",2021-04-13 16:00:00,11.83,13.29,92.98
"[37.44, 126.766]",2021-04-13 17:00:00,13.76,15.44,87.98
"[37.44, 126.766]",2021-04-13 18:00:00,15.22,17.08,80.11
"[37.44, 126.766]",2021-04-13 19:00:00,15.68,17.66,75.82
"[37.44, 126.766]",2021-04-13 20:00:00,14.95,17.06,76.53
"[37.44, 126.766]",2021-04-13 21:00:00,14.5,16.82,77.96
"[37.44, 126.766]",2021-04-13 22:00:00,16.0,18.75,72.24
"[37.44, 126.766]",2021-04-13 23:00:00,19.26,22.58,63.66
"[37.44, 126.766]",2021-04-14 00:00:00,21.51,25.22,62.94
"[37.44, 126.766]",2021-04-14 01:00:00,21.81,25.77,67.23
"[37.44, 126.766]",2021-04-14 02:00:00,21.23,25.28,70.1
"[37.44, 126.766]",2021-04-14 03:00:00,20.36,24.39,70.1
"[37.44, 126.766]",2021-04-14 04:00:00,18.65,22.53,70.81
"[37.44, 126.766]",2021-04-14 05:00:00,16.56,20.26,70.1
"[37.44, 126.766]",2021-04-14 06:00:00,15.03,18.64,66.52
"[37.44, 126.766]",2021-04-14 07:00:00,14.67,18.53,49.35
"[37.44, 126.766]",2021-04-14 08:00:00,14.69,19.01,39.34
"[37.44, 126.766]",2021-04-14 09:00:00,14.26,18.88,45.42
"[37.44, 126.766]",2021-04-14 10:00:00,12.74,16.89,60.08
"[37.44, 126.766]",2021-04-14 11:00:00,13.95,18.04,67.23
"[37.44, 126.766]",2021-04-14 12:00:00,15.73,20.0,72.24
"[37.44, 126.766]",2021-04-14 13:00:00,18.22,22.67,82.25
"[37.44, 126.766]",2021-04-14 14:00:00,22.51,26.77,90.12
"[37.44, 126.766]",2021-04-14 15:00:00,26.9,30.54,95.84
"[37.44, 126.766]",2021-04-14 16:00:00,26.85,29.87,103.0
"[37.44, 126.766]",2021-04-14 17:00:00,23.35,26.3,103.0
"[37.44, 126.766]",2021-04-14 18:00:00,25.5,28.9,98.71
"[37.44, 126.766]",2021-04-14 19:00:00,30.63,34.78,92.98
"[37.44, 126.766]",2021-04-14 20:00:00,33.55,38.39,90.12
"[37.44, 126.766]",2021-04-14 21:00:00,34.22,39.72,91.55
"[37.44, 126.766]",2021-04-14 22:00:00,34.48,40.66,87.26
"[37.44, 126.766]",2021-04-14 23:00:00,35.84,42.91,82.97
"[37.44, 126.766]",2021-04-15 00:00:00,37.94,45.94,85.83
"[37.44, 126.766]",2021-04-15 01:00:00,39.49,48.14,82.97
"[37.44, 126.766]",2021-04-15 02:00:00,39.4,48.55,71.53
"[37.44, 126.766]",2021-04-15 03:00:00,38.95,48.74,57.94
"[37.44, 126.766]",2021-04-15 04:00:00,39.0,49.35,41.84
"[37.44, 126.766]",2021-04-15 05:00:00,39.11,49.35,21.99
"[37.44, 126.766]",2021-04-15 06:00:00,40.13,49.21,4.2
"[37.44, 126.766]",2021-04-15 07:00:00,45.39,53.34,0.36
"[37.44, 126.766]",2021-04-15 08:00:00,50.78,59.33,2.37
"[37.44, 126.766]",2021-04-15 09:00:00,53.21,63.06,6.97
"[37.44, 126.766]",2021-04-15 10:00:00,49.54,59.88,46.49
"[37.44, 126.766]",2021-04-15 11:00:00,49.36,59.87,61.51
"[37.44, 126.766]",2021-04-15 12:00:00,50.62,61.43,64.37
"[37.44, 126.766]",2021-04-15 13:00:00,52.73,63.87,78.68
"[37.44, 126.766]",2021-04-15 14:00:00,51.93,63.4,90.84
"[37.44, 126.766]",2021-04-15 15:00:00,50.14,61.72,97.28
"[37.44, 126.766]",2021-04-15 16:00:00,53.73,66.01,73.67
"[37.44, 126.766]",2021-04-15 17:00:00,55.82,68.44,38.98
"[37.44, 126.766]",2021-04-15 18:00:00,50.61,62.9,15.91
"[37.44, 126.766]",2021-04-15 19:00:00,44.11,55.97,2.19
"[37.44, 126.766]",2021-04-15 20:00:00,40.7,52.51,0.0
"[37.44, 126.766]",2021-04-15 21:00:00,39.4,51.37,0.0
"[37.44, 126.766]",2021-04-15 22:00:00,42.13,54.98,0.0
"[37.44, 126.766]",2021-04-15 23:00:00,46.82,60.83,0.0
"[37.44, 126.766]",2021-04-16 00:00:00,51.36,65.95,0.0
"[37.44, 126.766]",2021-04-16 01:00:00,55.2,69.43,0.0
"[37.44, 126.766]",2021-04-16 02:00:00,59.78,73.29,0.0
"[37.44, 126.766]",2021-04-16 03:00:00,60.93,73.03,1.0
"[37.44, 126.766]",2021-04-16 04:00:00,56.93,66.26,19.85
"[37.44, 126.766]",2021-04-16 05:00:00,54.26,61.86,33.26
"[37.44, 126.766]",2021-04-16 06:00:00,53.16,59.76,41.49
"[37.44, 126.766]",2021-04-16 07:00:00,50.54,55.61,48.64
"[37.44, 126.766]",2021-04-16 08:00:00,44.77,48.69,45.42
"[37.44, 126.766]",2021-04-16 09:00:00,35.8,39.3,57.22
"[37.44, 126.766]",2021-04-16 10:00:00,26.74,29.89,76.53
"[37.44, 126.766]",2021-04-16 11:00:00,20.35,23.45,86.55
"[37.44, 126.766]",2021-04-16 12:00:00,16.57,19.74,90.84
"[37.44, 126.766]",2021-04-16 13:00:00,18.26,22.56,90.84
"[37.44, 126.766]",2021-04-16 14:00:00,26.11,32.48,90.84
"[37.44, 126.766]",2021-04-16 15:00:00,37.49,45.89,98.71
"[37.44, 126.766]",2021-04-16 16:00:00,41.15,51.63,90.12
"[37.44, 126.766]",2021-04-16 17:00:00,47.94,60.5,66.52
"[37.44, 126.766]",2021-04-16 18:00:00,68.69,90.07,49.35
"[37.44, 126.766]",2021-04-16 19:00:00,81.99,112.17,8.05
"[37.44, 126.766]",2021-04-16 20:00:00,88.6,122.66,0.0
"[37.44, 126.766]",2021-04-16 21:00:00,91.54,128.15,0.0
"[37.44, 126.766]",2021-04-16 22:00:00,92.77,131.73,0.0
"[37.44, 126.766]",2021-04-16 23:00:00,94.15,136.09,0.0
"[37.44, 126.766]",2021-04-17 00:00:00,97.06,141.05,0.0
"[37.44, 126.766]",2021-04-17 01:00:00,101.94,145.99,0.0
"[37.44, 126.766]",2021-04-17 02:00:00,108.51,148.88,0.0
"[37.44, 126.766]",2021-04-17 03:00:00,113.81,147.41,0.0
"[37.44, 126.766]",2021-04-17 04:00:00,114.92,141.57,0.0
"[37.44, 126.766]",2021-04-17 05:00:00,115.23,137.61,0.0
"[37.44, 126.766]",2021-04-17 06:00:00,118.66,139.27,0.0
"[37.44, 126.766]",2021-04-17 07:00:00,126.45,146.47,0.05
"[37.44, 126.766]",2021-04-17 08:00:00,135.56,155.0,0.3
"[37.44, 126.766]",2021-04-17 09:00:00,138.26,155.09,0.44
"[37.44, 126.766]",2021-04-17 10:00:00,96.09,109.81,4.6
"[37.44, 126.766]",2021-04-17 11:00:00,87.76,101.0,15.91
"[37.44, 126.766]",2021-04-17 12:00:00,68.83,79.33,38.62
"[37.44, 126.766]",2021-04-17 13:00:00,26.6,30.75,95.84
"[37.44, 126.766]",2021-04-17 14:00:00,33.83,40.35,104.43
"[37.44, 126.766]",2021-04-17 15:00:00,50.36,61.01,105.86
"[37.44, 126.766]",2021-04-17 16:00:00,66.51,82.19,105.86
"[37.44, 126.766]",2021-04-17 17:00:00,67.5,85.95,97.28
"[37.44, 126.766]",2021-04-17 18:00:00,34.92,42.2,85.83
"[37.44, 126.766]",2021-04-17 19:00:00,18.33,20.89,80.82
"[37.44, 126.766]",2021-04-17 20:00:00,12.13,14.2,82.97
"[37.44, 126.766]",2021-04-17 21:00:00,10.45,12.88,85.83
"[37.44, 126.766]",2021-04-17 22:00:00,9.59,12.3,91.55
"[37.44, 126.766]",2021-04-17 23:00:00,8.47,10.76,92.98
"[37.44, 126.766]",2021-04-18 00:00:00,9.81,11.48,84.4
"[37.44, 126.766]",2021-04-18 01:00:00,14.39,15.91,70.81
"[37.44, 126.766]",2021-04-18 02:00:00,15.94,17.7,65.8
"[37.44, 126.766]",2021-04-18 03:00:00,17.55,19.54,57.94
"[37.44, 126.766]",2021-04-18 04:00:00,18.5,20.66,51.5
"[37.44, 126.766]",2021-04-18 05:00:00,19.36,21.56,44.35
"[37.44, 126.766]",2021-04-18 06:00:00,21.59,23.75,37.19
"[37.44, 126.766]",2021-04-18 07:00:00,23.07,25.32,30.4
"[37.44, 126.766]",2021-04-18 08:00:00,22.85,25.25,33.26
"[37.44, 126.766]",2021-04-18 09:00:00,21.24,23.67,42.92
"[37.44, 126.766]",2021-04-18 10:00:00,19.51,21.73,55.79
"[37.44, 126.766]",2021-04-18 11:00:00,20.35,22.63,65.09
"[37.44, 126.766]",2021-04-18 12:00:00,23.58,26.04,75.1
"[37.44, 126.766]",2021-04-18 13:00:00,26.29,28.81,86.55
"[37.44, 126.766]",2021-04-18 14:00:00,30.18,32.81,95.84
"[37.44, 126.766]",2021-04-18 15:00:00,34.39,37.15,103.0
"[37.44, 126.766]",2021-04-18 16:00:00,35.74,38.66,105.86
"[37.44, 126.766]",2021-04-18 17:00:00,30.86,33.85,104.43
"[37.44, 126.766]",2021-04-18 18:00:00,24.61,27.34,100.14
"[37.44, 126.766]",2021-04-18 19:00:00,22.39,24.79,94.41
"[37.44, 126.766]",2021-04-18 20:00:00,23.25,25.8,90.12
"[37.44, 126.766]",2021-04-18 21:00:00,24.67,27.44,87.98
"[37.44, 126.766]",2021-04-18 22:00:00,27.43,30.44,83.69
"[37.44, 126.766]",2021-04-18 23:00:00,30.73,33.75,81.54
"[37.44, 126.766]",2021-04-19 00:00:00,30.59,33.53,89.41
"[37.44, 126.766]",2021-04-19 01:00:00,27.46,31.0,94.41
"[37.44, 126.766]",2021-04-19 02:00:00,25.39,30.02,87.26
"[37.44, 126.766]",2021-04-19 03:00:00,27.19,33.14,75.1
"[37.44, 126.766]",2021-04-19 04:00:00,31.79,39.12,64.37
"[37.44, 126.766]",2021-04-19 05:00:00,37.2,45.44,55.79
"[37.44, 126.766]",2021-04-19 06:00:00,42.6,51.41,42.56
"[37.44, 126.766]",2021-04-19 07:00:00,47.01,56.57,9.92
"[37.44, 126.766]",2021-04-19 08:00:00,50.46,60.88,10.46
"[37.44, 126.766]",2021-04-19 09:00:00,43.22,53.59,30.04
"[37.44, 126.766]",2021-04-19 10:00:00,24.11,32.57,82.97
"[37.44, 126.766]",2021-04-19 11:00:00,19.33,27.41,97.28
"[37.44, 126.766]",2021-04-19 12:00:00,21.3,29.29,108.72
"[37.44, 126.766]",2021-04-19 13:00:00,28.24,36.55,120.16
"[37.44, 126.766]",2021-04-19 14:00:00,37.18,46.48,127.32
"[37.44, 126.766]",2021-04-19 15:00:00,45.8,56.48,130.18
"[37.44, 126.766]",2021-04-19 16:00:00,49.88,62.47,123.02
"[37.44, 126.766]",2021-04-19 17:00:00,53.82,68.59,111.58
"[37.44, 126.766]",2021-04-19 18:00:00,62.34,78.21,100.14
"[37.44, 126.766]",2021-04-19 19:00:00,71.99,88.51,83.69
"[37.44, 126.766]",2021-04-19 20:00:00,81.25,98.74,73.67
"[37.44, 126.766]",2021-04-19 21:00:00,92.1,110.32,77.96
"[37.44, 126.766]",2021-04-19 22:00:00,102.32,120.65,68.67
"[37.44, 126.766]",2021-04-19 23:00:00,110.34,128.8,50.07
"[37.44, 126.766]",2021-04-20 00:00:00,116.28,134.92,42.92
"[37.44, 126.766]",2021-04-20 01:00:00,123.13,142.18,45.42
"[37.44, 126.766]",2021-04-20 02:00:00,129.16,148.76,45.06
"[37.44, 126.766]",2021-04-20 03:00:00,135.07,155.07,37.55
"[37.44, 126.766]",2021-04-20 04:00:00,139.73,160.0,28.61
"[37.44, 126.766]",2021-04-20 05:00:00,142.49,162.94,17.88
"[37.44, 126.766]",2021-04-20 06:00:00,144.11,164.67,4.11
"[37.44, 126.766]",2021-04-20 07:00:00,146.81,167.78,0.68
"[37.44, 126.766]",2021-04-20 08:00:00,149.35,171.26,2.95
"[37.44, 126.766]",2021-04-20 09:00:00,148.06,170.89,9.21
"[37.44, 126.766]",2021-04-20 10:00:00,131.65,152.62,42.2
"[37.44, 126.766]",2021-04-20 11:00:00,125.25,145.03,57.22
"[37.44, 126.766]",2021-04-20 12:00:00,118.33,136.78,72.96
"[37.44, 126.766]",2021-04-20 13:00:00,108.6,125.49,94.41
"[37.44, 126.766]",2021-04-20 14:00:00,102.04,117.19,114.44
"[37.44, 126.766]",2021-04-20 15:00:00,95.71,109.26,125.89
"[37.44, 126.766]",2021-04-20 16:00:00,104.33,118.38,94.41
"[37.44, 126.766]",2021-04-20 17:00:00,104.6,119.26,50.07
"[37.44, 126.766]",2021-04-20 18:00:00,82.91,97.34,20.21
"[37.44, 126.766]",2021-04-20 19:00:00,70.16,85.32,1.83
"[37.44, 126.766]",2021-04-20 20:00:00,66.22,82.66,0.0
"[37.44, 126.766]",2021-04-20 21:00:00,62.85,79.92,0.0
"[37.44, 126.766]",2021-04-20 22:00:00,65.11,83.3,0.0
"[37.44, 126.766]",2021-04-20 23:00:00,74.61,94.29,0.0
"[37.44, 126.766]",2021-04-21 00:00:00,88.06,108.65,0.0
"[37.44, 126.766]",2021-04-21 01:00:00,102.41,123.36,0.0
"[37.44, 126.766]",2021-04-21 02:00:00,119.43,140.91,0.0
"[37.44, 126.766]",2021-04-21 03:00:00,139.92,162.41,0.0
"[37.44, 126.766]",2021-04-21 04:00:00,159.72,183.62,0.0
"[37.44, 126.766]",2021-04-21 05:00:00,174.12,198.77,0.0
"[37.44, 126.766]",2021-04-21 06:00:00,184.92,210.11,0.0
"[37.44, 126.766]",2021-04-21 07:00:00,196.42,222.55,0.2
"[37.44, 126.766]",2021-04-21 08:00:00,207.63,235.04,1.23
"[37.44, 126.766]",2021-04-21 09:00:00,215.2,243.44,2.3
"[37.44, 126.766]",2021-04-21 10:00:00,171.1,197.46,18.6
"[37.44, 126.766]",2021-04-21 11:00:00,167.54,195.61,40.41
"[37.44, 126.766]",2021-04-21 12:00:00,166.52,196.63,65.09
"[37.44, 126.766]",2021-04-21 13:00:00,147.24,177.02,125.89
"[37.44, 126.766]",2021-04-21 14:00:00,145.1,174.25,148.77
"[37.44, 126.766]",2021-04-21 15:00:00,154.03,183.29,145.91
"[37.44, 126.766]",2021-04-21 16:00:00,198.09,228.83,80.11
"[37.44, 126.766]",2021-04-21 17:00:00,230.16,261.58,28.61
"[37.44, 126.766]",2021-04-21 18:00:00,223.14,253.8,7.51
"[37.44, 126.766]",2021-04-21 19:00:00,216.47,246.77,1.05
"[37.44, 126.766]",2021-04-21 20:00:00,218.23,248.92,0.01
"[37.44, 126.766]",2021-04-21 21:00:00,206.73,237.1,12.7
"[37.44, 126.766]",2021-04-21 22:00:00,178.98,208.31,72.24
"[37.44, 126.766]",2021-04-21 23:00:00,184.43,212.32,70.1
"[37.44, 126.766]",2021-04-22 00:00:00,195.36,221.33,63.66
"[37.44, 126.766]",2021-04-22 01:00:00,200.54,224.5,51.5
"[37.44, 126.766]",2021-04-22 02:00:00,205.99,228.91,28.97
"[37.44, 126.766]",2021-04-22 03:00:00,234.15,256.99,6.17
"[37.44, 126.766]",2021-04-22 04:00:00,264.31,288.3,0.04
"[37.44, 126.766]",2021-04-22 05:00:00,274.33,299.31,0.0
"[37.44, 126.766]",2021-04-22 06:00:00,276.89,302.54,0.0
"[37.44, 126.766]",2021-04-22 07:00:00,276.64,302.62,0.1
"[37.44, 126.766]",2021-04-22 08:00:00,275.67,300.34,0.51
"[37.44, 126.766]",2021-04-22 09:00:00,272.13,295.24,1.19
"[37.44, 126.766]",2021-04-22 10:00:00,242.06,270.26,5.45
"[37.44, 126.766]",2021-04-22 11:00:00,228.44,259.91,7.33
"[37.44, 126.766]",2021-04-22 12:00:00,203.66,234.67,7.69
"[37.44, 126.766]",2021-04-22 13:00:00,151.49,174.57,27.9
"[37.44, 126.766]",2021-04-22 14:00:00,124.03,142.0,43.99
"[37.44, 126.766]",2021-04-22 15:00:00,117.29,133.74,52.93
"[37.44, 126.766]",2021-04-22 16:00:00,158.41,179.79,18.6
"[37.44, 126.766]",2021-04-22 17:00:00,222.84,252.06,3.67
"[37.44, 126.766]",2021-04-22 18:00:00,256.7,288.31,1.03
"[37.44, 126.766]",2021-04-22 19:00:00,251.45,280.0,0.12
"[37.44, 126.766]",2021-04-22 20:00:00,237.7,264.62,0.0
"[37.44, 126.766]",2021-04-22 21:00:00,229.65,259.01,0.0
"[37.44, 126.766]",2021-04-22 22:00:00,223.04,254.73,0.0
"[37.44, 126.766]",2021-04-22 23:00:00,209.1,238.34,0.0
"[37.44, 126.766]",2021-04-23 00:00:00,181.31,204.25,0.0
"[37.44, 126.766]",2021-04-23 01:00:00,146.92,165.3,0.05
"[37.44, 126.766]",2021-04-23 02:00:00,95.41,112.24,3.22
"[37.44, 126.766]",2021-04-23 03:00:00,35.91,47.46,33.62
"[37.44, 126.766]",2021-04-23 04:00:00,13.71,20.78,68.67
"[37.44, 126.766]",2021-04-23 05:00:00,10.77,16.4,74.39
"[37.44, 126.766]",2021-04-23 06:00:00,10.65,16.04,71.53
"[37.44, 126.766]",2021-04-23 07:00:00,11.34,16.24,57.22
"[37.44, 126.766]",2021-04-23 08:00:00,12.4,16.06,36.12
"[37.44, 126.766]",2021-04-23 09:00:00,13.21,16.0,32.54
"[37.44, 126.766]",2021-04-23 10:00:00,12.08,14.72,36.48
"[37.44, 126.766]",2021-04-23 11:00:00,10.12,13.02,41.84
"[37.44, 126.766]",2021-04-23 12:00:00,7.76,10.68,50.78
"[37.44, 126.766]",2021-04-23 13:00:00,6.42,8.89,72.24
"[37.44, 126.766]",2021-04-23 14:00:00,6.16,8.56,70.1
"[37.44, 126.766]",2021-04-23 15:00:00,5.74,8.14,65.09
"[37.44, 126.766]",2021-04-23 16:00:00,5.7,8.24,50.07
"[37.44, 126.766]",2021-04-23 17:00:00,6.81,9.9,21.46
"[37.44, 126.766]",2021-04-23 18:00:00,8.5,12.32,4.43
"[37.44, 126.766]",2021-04-23 19:00:00,10.3,14.99,0.54
"[37.44, 126.766]",2021-04-23 20:00:00,10.76,16.1,0.25
"[37.44, 126.766]",2021-04-23 21:00:00,10.22,15.89,3.09
"[37.44, 126.766]",2021-04-23 22:00:00,9.63,15.46,12.52
"[37.44, 126.766]",2021-04-23 23:00:00,9.15,14.87,20.21
"[37.44, 126.766]",2021-04-24 00:00:00,8.38,13.63,31.11
"[37.44, 126.766]",2021-04-24 01:00:00,7.8,12.71,41.49
"[37.44, 126.766]",2021-04-24 02:00:00,7.6,12.39,44.35
"[37.44, 126.766]",2021-04-24 03:00:00,7.52,12.24,43.27
"[37.44, 126.766]",2021-04-24 04:00:00,7.59,12.31,40.77
"[37.44, 126.766]",2021-04-24 05:00:00,7.6,12.3,39.34
"[37.44, 126.766]",2021-04-24 06:00:00,7.63,12.34,36.12
"[37.44, 126.766]",2021-04-24 07:00:00,7.95,12.74,20.03
"[37.44, 126.766]",2021-04-24 08:00:00,8.97,13.92,5.1
"[37.44, 126.766]",2021-04-24 09:00:00,9.76,14.84,6.26
"[37.44, 126.766]",2021-04-24 10:00:00,9.67,14.7,12.16
"[37.44, 126.766]",2021-04-24 11:00:00,10.34,15.55,15.38
"[37.44, 126.766]",2021-04-24 12:00:00,12.78,18.97,16.09
"[37.44, 126.766]",2021-04-24 13:00:00,11.77,17.89,31.47
"[37.44, 126.766]",2021-04-24 14:00:00,8.97,14.22,50.07
"[37.44, 126.766]",2021-04-24 15:00:00,7.64,11.99,66.52
"[37.44, 126.766]",2021-04-24 16:00:00,8.88,12.99,52.93
"[37.44, 126.766]",2021-04-24 17:00:00,10.17,14.49,17.7
"[37.44, 126.766]",2021-04-24 18:00:00,11.12,16.0,4.25
"[37.44, 126.766]",2021-04-24 19:00:00,12.69,18.55,0.68
"[37.44, 126.766]",2021-04-24 20:00:00,14.95,22.13,0.0
"[37.44, 126.766]",2021-04-24 21:00:00,15.9,24.09,0.0
"[37.44, 126.766]",2021-04-24 22:00:00,15.38,23.73,0.0
"[37.44, 126.766]",2021-04-24 23:00:00,13.94,21.78,0.0
"[37.44, 126.766]",2021-04-25 00:00:00,12.04,18.94,0.0
"[37.44, 126.766]",2021-04-25 01:00:00,12.5,18.85,0.1
"[37.44, 126.766]",2021-04-25 02:00:00,15.4,22.39,0.05
"[37.44, 126.766]",2021-04-25 03:00:00,18.76,26.91,0.0
"[37.44, 126.766]",2021-04-25 04:00:00,22.09,31.57,0.0
"[37.44, 126.766]",2021-04-25 05:00:00,23.89,33.62,0.0
"[37.44, 126.766]",2021-04-25 06:00:00,23.73,32.28,0.0
"[37.44, 126.766]",2021-04-25 07:00:00,21.92,28.17,6.26
"[37.44, 126.766]",2021-04-25 08:00:00,12.21,16.04,26.82
"[37.44, 126.766]",2021-04-25 09:00:00,7.58,11.06,38.62
"[37.44, 126.766]",2021-04-25 10:00:00,6.21,9.48,62.94
"[37.44, 126.766]",2021-04-25 11:00:00,6.79,9.98,77.96
"[37.44, 126.766]",2021-04-25 12:00:00,8.09,11.33,94.41
"[37.44, 126.766]",2021-04-25 13:00:00,8.13,10.99,108.72
"[37.44, 126.766]",2021-04-25 14:00:00,8.15,10.76,118.73
"[37.44, 126.766]",2021-04-25 15:00:00,8.46,10.99,124.45
"[37.44, 126.766]",2021-04-25 16:00:00,9.77,12.64,100.14
"[37.44, 126.766]",2021-04-25 17:00:00,12.14,15.43,62.94
"[37.44, 126.766]",2021-04-25 18:00:00,12.8,16.43,33.26
"[37.44, 126.766]",2021-04-25 19:00:00,11.9,15.68,10.64
"[37.44, 126.766]",2021-04-25 20:00:00,10.88,14.73,0.81
"[37.44, 126.766]",2021-04-25 21:00:00,9.05,12.67,13.23
"[37.44, 126.766]",2021-04-25 22:00:00,7.27,10.6,43.63
"[37.44, 126.766]",2021-04-25 23:00:00,6.64,9.97,47.92
"[37.44, 126.766]",2021-04-26 00:00:00,6.09,9.45,49.35
"[37.44, 126.766]",2021-04-26 01:00:00,5.67,9.15,53.64
"[37.44, 126.766]",2021-04-26 02:00:00,5.31,8.88,55.08
"[37.44, 126.766]",2021-04-26 03:00:00,5.15,8.76,57.22
"[37.44, 126.766]",2021-04-26 04:00:00,4.98,8.57,59.37
"[37.44, 126.766]",2021-04-26 05:00:00,4.8,8.5,58.65
"[37.44, 126.766]",2021-04-26 06:00:00,4.58,8.46,55.08
"[37.44, 126.766]",2021-04-26 07:00:00,4.9,9.15,39.7
